label,message,label_encoded,clean_message
ham,"Dear, take care. I am just reaching home.love u a lot.",0,dear take care i am just reaching homelove u a lot
ham,staff.science.nus.edu.sg/~phyhcmk/teaching/pc1323,0,staffsciencenusedusgphyhcmkteachingpc
ham,Have you emigrated or something? Ok maybe 5.30 was a bit hopeful...,0,have you emigrated or something ok maybe was a bit hopeful
ham,Olol i printed out a forum post by a guy with the exact same  prob which was fixed with a gpu replacement. Hopefully they dont ignore that.,0,olol i printed out a forum post by a guy with the exact same prob which was fixed with a gpu replacement hopefully they dont ignore that
ham,We walked from my moms. Right on stagwood pass right on winterstone left on victors hill. Address is &lt;#&gt;,0,we walked from my moms right on stagwood pass right on winterstone left on victors hill address is ltgt
ham,"Yo, you at jp and hungry like a mofo?",0,yo you at jp and hungry like a mofo
ham,This is all just creepy and crazy to me.,0,this is all just creepy and crazy to me
ham,Ok... I din get ur msg...,0,ok i din get ur msg
ham,Pathaya enketa maraikara pa',0,pathaya enketa maraikara pa
ham,Even if he my friend he is a priest call him now,0,even if he my friend he is a priest call him now
ham,"U so lousy, run already come back then half dead... Hee...",0,u so lousy run already come back then half dead hee
ham,That's y i said it's bad dat all e gals know u... Wat u doing now?,0,thats y i said its bad dat all e gals know u wat u doing now
ham,Or remind me in a few hrs.,0,or remind me in a few hrs
ham,"I had been hoping i would not have to send you this message. My rent is due and i dont have enough for it. My reserves are completely gone. Its a loan i need and was hoping you could her. The balance is  &lt;#&gt; . Is there a way i could get that from you, till mid march when i hope to pay back.",0,i had been hoping i would not have to send you this message my rent is due and i dont have enough for it my reserves are completely gone its a loan i need and was hoping you could her the balance is ltgt is there a way i could get that from you till mid march when i hope to pay back
ham,Hi. Happy New Year. I dont mean to intrude but can you pls let me know how much tuition you paid last semester and how much this semester is. Thanks,0,hi happy new year i dont mean to intrude but can you pls let me know how much tuition you paid last semester and how much this semester is thanks
ham,Hello hun how ru? Its here by the way. Im good. Been on 2 dates with that guy i met in walkabout so far. We have to meet up soon. Hows everyone else?,0,hello hun how ru its here by the way im good been on dates with that guy i met in walkabout so far we have to meet up soon hows everyone else
ham,Lol I was gonna last month. I cashed some in but I left &lt;#&gt; just in case. I was collecting more during the week cause they announced it on the blog.,0,lol i was gonna last month i cashed some in but i left ltgt just in case i was collecting more during the week cause they announced it on the blog
spam,Good Luck! Draw takes place 28th Feb 06. Good Luck! For removal send STOP to 87239 customer services 08708034412,1,good luck draw takes place th feb good luck for removal send stop to customer services
ham,"Short But Cute : "" Be a good person , but dont try to prove"" ..... Gud mrng...",0,short but cute be a good person but dont try to prove gud mrng
ham,Just haven't decided where yet eh ?,0,just havent decided where yet eh
ham,"Wat time liao, where still got.",0,wat time liao where still got
ham,Yes watching footie but worried we're going to blow it - Phil Neville?,0,yes watching footie but worried were going to blow it phil neville
ham,I wait 4 ü inside da car park...,0,i wait inside da car park
ham,Uncle Abbey! Happy New Year. Abiola,0,uncle abbey happy new year abiola
ham,Now am free call me pa.,0,now am free call me pa
ham,R u saying i should re order the slippers cos i had to pay for returning it.,0,r u saying i should re order the slippers cos i had to pay for returning it
ham,Stop knowing me so well!,0,stop knowing me so well
ham,Good evening! this is roger. How are you?,0,good evening this is roger how are you
ham,Small problem in auction:)punj now asking tiwary,0,small problem in auctionpunj now asking tiwary
ham,He telling not to tell any one. If so treat for me hi hi hi,0,he telling not to tell any one if so treat for me hi hi hi
spam,1st wk FREE! Gr8 tones str8 2 u each wk. Txt NOKIA ON to 8007 for Classic Nokia tones or HIT ON to 8007 for Polys. Nokia/150p Poly/200p 16+,1,st wk free gr tones str u each wk txt nokia on to for classic nokia tones or hit on to for polys nokiap polyp
ham,U coming 2 pick me?,0,u coming pick me
ham,Thats cool. i liked your photos. You are very sexy!,0,thats cool i liked your photos you are very sexy
ham,would u fuckin believe it they didnt know i had thurs pre booked off so they re cancelled me AGAIN! that needs to b sacked,0,would u fuckin believe it they didnt know i had thurs pre booked off so they re cancelled me again that needs to b sacked
ham,"Haha better late than ever, any way I could swing by?",0,haha better late than ever any way i could swing by
ham,Ok. But i finish at 6.,0,ok but i finish at
spam,"LookAtMe!: Thanks for your purchase of a video clip from LookAtMe!, you've been charged 35p. Think you can do better? Why not send a video in a MMSto 32323.",1,lookatme thanks for your purchase of a video clip from lookatme youve been charged p think you can do better why not send a video in a mmsto
ham,I've been barred from all B and Q stores for life!?This twat in orange dungerees came up to me and asked if I wanted decking? So I got the first punch in!!,0,ive been barred from all b and q stores for lifethis twat in orange dungerees came up to me and asked if i wanted decking so i got the first punch in
ham,So no messages. Had food?,0,so no messages had food
ham,Ok going to sleep. Hope i can meet her.,0,ok going to sleep hope i can meet her
ham,Can you let me know details of fri when u find out cos I'm not in tom or fri. mentionned chinese. Thanks,0,can you let me know details of fri when u find out cos im not in tom or fri mentionned chinese thanks
ham,You're right I have now that I think about it,0,youre right i have now that i think about it
ham,Wat r u doing now?,0,wat r u doing now
ham,Is ur lecture over?,0,is ur lecture over
spam,sexy sexy cum and text me im wet and warm and ready for some porn! u up for some fun? THIS MSG IS FREE RECD MSGS 150P INC VAT 2 CANCEL TEXT STOP,1,sexy sexy cum and text me im wet and warm and ready for some porn u up for some fun this msg is free recd msgs p inc vat cancel text stop
ham,Customer place i will call you,0,customer place i will call you
ham,Not planned yet :)going to join company on jan 5 only.don know what will happen after that.,0,not planned yet going to join company on jan onlydon know what will happen after that
ham,Boy; I love u Grl: Hogolo Boy: gold chain kodstini Grl: Agalla Boy: necklace madstini Grl: agalla Boy: Hogli 1 mutai eerulli kodthini! Grl: I love U kano;-),0,boy i love u grl hogolo boy gold chain kodstini grl agalla boy necklace madstini grl agalla boy hogli mutai eerulli kodthini grl i love u kano
ham,"Haha I heard that, text me when you're around",0,haha i heard that text me when youre around
ham,I.ll get there tomorrow and send it to you,0,ill get there tomorrow and send it to you
ham,"SHIT BABE.. THASA BIT MESSED UP.YEH, SHE SHUDVETOLD U. DID URGRAN KNOW?NEWAY, ILLSPEAK 2 U2MORO WEN IM NOT ASLEEP...",0,shit babe thasa bit messed upyeh she shudvetold u did urgran knowneway illspeak umoro wen im not asleep
ham,Oh thats late! Well have a good night and i will give u a call tomorrow. Iam now going to go to sleep night night,0,oh thats late well have a good night and i will give u a call tomorrow iam now going to go to sleep night night
ham,CHEERS U TEX MECAUSE U WEREBORED! YEAH OKDEN HUNNY R UIN WK SAT?SOUNDS LIKEYOUR HAVIN GR8FUN J! KEEP UPDAT COUNTINLOTS OF LOVEME XXXXX.,0,cheers u tex mecause u werebored yeah okden hunny r uin wk satsounds likeyour havin grfun j keep updat countinlots of loveme xxxxx
ham,"Sorry,  in meeting I'll call you later",0,sorry in meeting ill call you later
ham,Yo! Howz u? girls never rang after india. L,0,yo howz u girls never rang after india l
ham,Yeah but which is worse for i,0,yeah but which is worse for i
ham,I tagged MY friends that you seemed to count as YOUR friends.,0,i tagged my friends that you seemed to count as your friends
ham,Long time. You remember me today.,0,long time you remember me today
ham,Havent shopping now lor i juz arrive only,0,havent shopping now lor i juz arrive only
ham,Thank u. IT BETTER WORK OUT CAUSE I WILL FEEL USED OTHERWISE,0,thank u it better work out cause i will feel used otherwise
ham,Are you up for the challenge? I know i am :),0,are you up for the challenge i know i am
ham,How much did ur hdd casing cost.,0,how much did ur hdd casing cost
ham,Mystery solved! Just opened my email and he's sent me another batch! Isn't he a sweetie,0,mystery solved just opened my email and hes sent me another batch isnt he a sweetie
ham,I can't describe how lucky you are that I'm actually awake by noon,0,i cant describe how lucky you are that im actually awake by noon
spam,This is the 2nd time we have tried to contact u. U have won the £1450 prize to claim just call 09053750005 b4 310303. T&Cs/stop SMS 08718725756. 140ppm,1,this is the nd time we have tried to contact u u have won the prize to claim just call b tcsstop sms ppm
ham,Cheers for the card ... Is it that time of year already?,0,cheers for the card is it that time of year already
ham,Ugh hopefully the asus ppl dont randomly do a reformat.,0,ugh hopefully the asus ppl dont randomly do a reformat
ham,"Haven't seen my facebook, huh? Lol!",0,havent seen my facebook huh lol
ham,"Mah b, I'll pick it up tomorrow",0,mah b ill pick it up tomorrow
ham,Still otside le..u come 2morrow maga..,0,still otside leu come morrow maga
ham,Do u still have plumbers tape and a wrench we could borrow?,0,do u still have plumbers tape and a wrench we could borrow
spam,"Dear Voucher Holder, To claim this weeks offer, at you PC please go to http://www.e-tlp.co.uk/reward. Ts&Cs apply.",1,dear voucher holder to claim this weeks offer at you pc please go to tscs apply
ham,It vl bcum more difficult..,0,it vl bcum more difficult
ham,Havent still waitin as usual... Ü come back sch oredi?,0,havent still waitin as usual come back sch oredi
ham,In meeting da. I will call you,0,in meeting da i will call you
ham,K k :-):-) then watch some films.,0,k k then watch some films
ham,Does cinema plus drink appeal tomo? * Is a fr thriller by director i like on at mac at 8.30.,0,does cinema plus drink appeal tomo is a fr thriller by director i like on at mac at
ham,There the size of elephant tablets & u shove um up ur ass!!,0,there the size of elephant tablets u shove um up ur ass
ham,"So many people seems to be special at first sight, But only very few will remain special to you till your last sight.. Maintain them till life ends.. take cr da",0,so many people seems to be special at first sight but only very few will remain special to you till your last sight maintain them till life ends take cr da
ham,"My Parents, My Kidz, My Friends n My Colleagues. All screaming.. SURPRISE !! and I was waiting on the sofa.. ... ..... ' NAKED...!",0,my parents my kidz my friends n my colleagues all screaming surprise and i was waiting on the sofa naked
ham,Dunno i juz askin cos i got a card got 20% off 4 a salon called hair sense so i tot it's da one ü cut ur hair. ,0,dunno i juz askin cos i got a card got off a salon called hair sense so i tot its da one cut ur hair
ham,Good morning pookie pie! Lol hope I didn't wake u up,0,good morning pookie pie lol hope i didnt wake u up
ham,MAYBE IF YOU WOKE UP BEFORE FUCKING 3 THIS WOULDN'T BE A PROBLEM.,0,maybe if you woke up before fucking this wouldnt be a problem
ham,Happy birthday to you....dear.with lots of love.rakhesh NRI,0,happy birthday to youdearwith lots of loverakhesh nri
spam,"This is the 2nd time we have tried 2 contact u. U have won the 750 Pound prize. 2 claim is easy, call 08712101358 NOW! Only 10p per min. BT-national-rate",1,this is the nd time we have tried contact u u have won the pound prize claim is easy call now only p per min btnationalrate
ham,X2  &lt;#&gt; . Are you going to get that,0,x ltgt are you going to get that
ham,Hi neva worry bout da truth coz the truth will lead me 2 ur heart. Its the least a unique person like u deserve. Sleep tight or morning,0,hi neva worry bout da truth coz the truth will lead me ur heart its the least a unique person like u deserve sleep tight or morning
spam,UR awarded a City Break and could WIN a £200 Summer Shopping spree every WK. Txt STORE to 88039.SkilGme.TsCs087147403231Winawk!Age16+£1.50perWKsub,1,ur awarded a city break and could win a summer shopping spree every wk txt store to skilgmetscswinawkageperwksub
ham,Is ur paper today in e morn or aft?,0,is ur paper today in e morn or aft
ham,I will lick up every drop :) are you ready to use your mouth as well?,0,i will lick up every drop are you ready to use your mouth as well
ham,And you! Will expect you whenever you text! Hope all goes well tomo ,0,and you will expect you whenever you text hope all goes well tomo
ham,Great. P diddy is my neighbor and comes for toothpaste every morning,0,great p diddy is my neighbor and comes for toothpaste every morning
ham,"I av a new number,  . Wil u only use this one,ta.",0,i av a new number wil u only use this oneta
ham,So its to be poking man everyday that they teach you in canada abi! How are you. Just saying hi.,0,so its to be poking man everyday that they teach you in canada abi how are you just saying hi
ham,7 lor... Change 2 suntec... Wat time u coming?,0,lor change suntec wat time u coming
ham,No de.am seeing in online shop so that i asked.,0,no deam seeing in online shop so that i asked
ham,Just curious because my cuz asked what I was up to,0,just curious because my cuz asked what i was up to
ham,Okay lor... Wah... like that def they wont let us go... Haha... What did they say in the terms and conditions?,0,okay lor wah like that def they wont let us go haha what did they say in the terms and conditions
ham,Haha... Yup hopefully  we will lose a few kg by mon. after hip hop can go orchard and weigh again,0,haha yup hopefully we will lose a few kg by mon after hip hop can go orchard and weigh again
ham,She's good. How are you. Where r u working now,0,shes good how are you where r u working now
ham,"Oh, yes, I've just been a little under the weather so i've kind of been coccooning at home",0,oh yes ive just been a little under the weather so ive kind of been coccooning at home
ham,At home also.,0,at home also
ham,This phone has the weirdest auto correct.,0,this phone has the weirdest auto correct
ham,Oops my phone died and I didn't even know. Yeah I like it better.,0,oops my phone died and i didnt even know yeah i like it better
ham,Havent mus ask if u can 1st wat. Of meet 4 lunch den u n him meet can already lor. Or u wan 2 go ask da ge 1st then confirm w me asap?,0,havent mus ask if u can st wat of meet lunch den u n him meet can already lor or u wan go ask da ge st then confirm w me asap
ham,"She said,'' do u mind if I go into the bedroom for a minute ? '' ''OK'', I sed in a sexy mood. She came out 5 minuts latr wid a cake...n My Wife,",0,she said do u mind if i go into the bedroom for a minute ok i sed in a sexy mood she came out minuts latr wid a caken my wife
ham,"OH YEAH,AND HAV A GREAT TIME IN NEWQUAY-SEND ME A POSTCARD !1 LOOK AFTER ALL THE GIRLS WHILE IM GONE(U KNOW THE 1IM TALKIN BOUT!)xx",0,oh yeahand hav a great time in newquaysend me a postcard look after all the girls while im goneu know the im talkin boutxx
ham,We got a divorce. Lol. She.s here,0,we got a divorce lol shes here
ham,What's ur pin?,0,whats ur pin
ham,"Babe, have you got enough money to pick up bread and milk ? And I'll give you it back when you get home ?",0,babe have you got enough money to pick up bread and milk and ill give you it back when you get home
ham,I want snow. It's just freezing and windy.,0,i want snow its just freezing and windy
spam,URGENT! We are trying to contact U. Todays draw shows that you have won a £2000 prize GUARANTEED. Call 09066358361 from land line. Claim Y87. Valid 12hrs only,1,urgent we are trying to contact u todays draw shows that you have won a prize guaranteed call from land line claim y valid hrs only
ham,Come to mahal bus stop.. &lt;DECIMAL&gt;,0,come to mahal bus stop ltdecimalgt
ham,Don know:)this week i'm going to tirunelvai da.,0,don knowthis week im going to tirunelvai da
ham,Me too baby! I promise to treat you well! I bet you will take good care of me...,0,me too baby i promise to treat you well i bet you will take good care of me
ham,Its like that hotel dusk game i think. You solve puzzles in a area thing,0,its like that hotel dusk game i think you solve puzzles in a area thing
spam,"Thanks for your ringtone order, reference number X29. Your mobile will be charged 4.50. Should your tone not arrive please call customer services 09065989180",1,thanks for your ringtone order reference number x your mobile will be charged should your tone not arrive please call customer services
ham,"Hi, my love! How goes that day? Fuck, this morning I woke and dropped my cell on the way down the stairs but it seems alright ... *phews* I miss you !",0,hi my love how goes that day fuck this morning i woke and dropped my cell on the way down the stairs but it seems alright phews i miss you
ham,Well that must be a pain to catch,0,well that must be a pain to catch
ham,Sorry da thangam.it's my mistake.,0,sorry da thangamits my mistake
ham,I need... Coz i never go before ,0,i need coz i never go before
ham,"Rose for red,red for blood,blood for heart,heart for u. But u for me.... Send tis to all ur friends.. Including me.. If u like me.. If u get back, 1-u r poor in relation! 2-u need some 1 to support 3-u r frnd 2 many 4-some1 luvs u 5+- some1 is praying god to marry u.:-) try it....",0,rose for redred for bloodblood for heartheart for u but u for me send tis to all ur friends including me if u like me if u get back u r poor in relation u need some to support u r frnd many some luvs u some is praying god to marry u try it
spam,Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send COLLECT to 83600 only 150p/msg. CC: 08718720201 PO BOX 114/14 TCR/W1,1,ur cashbalance is currently pounds to maximize ur cashin now send collect to only pmsg cc po box tcrw
ham,"I feel like a dick because I keep sleeping through your texts and facebook messages. Sup, you in town?",0,i feel like a dick because i keep sleeping through your texts and facebook messages sup you in town
ham,No plm i will come da. On the way.,0,no plm i will come da on the way
ham,Guess he wants alone time. We could just show up and watch when they do..,0,guess he wants alone time we could just show up and watch when they do
ham,Height of recycling: Read twice- People spend time for earning money and the same money is spent for spending time!;-) Good morning.. keep smiling:-),0,height of recycling read twice people spend time for earning money and the same money is spent for spending time good morning keep smiling
ham,Yup ü not comin :-(,0,yup not comin
ham,"Yes, princess. Toledo.",0,yes princess toledo
ham,"Aight text me when you're back at mu and I'll swing by, need somebody to get the door for me",0,aight text me when youre back at mu and ill swing by need somebody to get the door for me
ham,Ron say fri leh. N he said ding tai feng cant make reservations. But he said wait lor.,0,ron say fri leh n he said ding tai feng cant make reservations but he said wait lor
ham,Good. No swimsuit allowed :),0,good no swimsuit allowed
ham,Am okay. Will soon be over. All the best,0,am okay will soon be over all the best
ham,"A cute thought for friendship: ""Its not necessary to share every secret with ur close Frnd, but watever u shared should be true""....",0,a cute thought for friendship its not necessary to share every secret with ur close frnd but watever u shared should be true
ham,Ok i've sent u da latest version of da project.,0,ok ive sent u da latest version of da project
ham,Pls accept me for one day. Or am begging you change the number.,0,pls accept me for one day or am begging you change the number
ham,Squeeeeeze!! This is christmas hug.. If u lik my frndshp den hug me back.. If u get 3 u r cute:) 6 u r luvd:* 9 u r so lucky;) None? People hate u:,0,squeeeeeze this is christmas hug if u lik my frndshp den hug me back if u get u r cute u r luvd u r so lucky none people hate u
ham,"Its ok, if anybody asks abt me, u tel them..:-P",0,its ok if anybody asks abt me u tel themp
ham,"Funny fact Nobody teaches volcanoes 2 erupt, tsunamis 2 arise, hurricanes 2 sway aroundn no 1 teaches hw 2 choose a wife Natural disasters just happens",0,funny fact nobody teaches volcanoes erupt tsunamis arise hurricanes sway aroundn no teaches hw choose a wife natural disasters just happens
ham,* You gonna ring this weekend or wot?,0,you gonna ring this weekend or wot
ham,Also track down any lighters you can find,0,also track down any lighters you can find
ham,"Babe, I need your advice",0,babe i need your advice
ham,"I‘ll leave around four, ok?",0,ill leave around four ok
ham,Come to medical college at 7pm ......forward it da,0,come to medical college at pm forward it da
ham,K:)k..its good:)when are you going?,0,kkits goodwhen are you going
ham,I can make lasagna for you... vodka...,0,i can make lasagna for you vodka
ham,HI ITS KATE CAN U GIVE ME A RING ASAP XXX,0,hi its kate can u give me a ring asap xxx
ham,Who were those people ? Were you in a tour ? I thought you were doing that sofa thing you sent me ? Your curious sugar,0,who were those people were you in a tour i thought you were doing that sofa thing you sent me your curious sugar
ham,"No, but you told me you were going, before you got drunk!",0,no but you told me you were going before you got drunk
ham,He fucking chickened out. He messaged me he would be late and woould buzz me and then I didn't hear a word from him,0,he fucking chickened out he messaged me he would be late and woould buzz me and then i didnt hear a word from him
spam,"Congratulations! Thanks to a good friend U have WON the £2,000 Xmas prize. 2 claim is easy, just call 08718726978 NOW! Only 10p per minute. BT-national-rate",1,congratulations thanks to a good friend u have won the xmas prize claim is easy just call now only p per minute btnationalrate
ham,I'm always looking for an excuse to be in the city.,0,im always looking for an excuse to be in the city
ham,Yup i'm still having coffee wif my frens... My fren drove she'll give me a lift...,0,yup im still having coffee wif my frens my fren drove shell give me a lift
ham,O shore are you takin the bus,0,o shore are you takin the bus
ham,So u gonna get deus ex?,0,so u gonna get deus ex
ham,I will send them to your email. Do you mind  &lt;#&gt;  times per night?,0,i will send them to your email do you mind ltgt times per night
spam,"44 7732584351, Do you want a New Nokia 3510i colour phone DeliveredTomorrow? With 300 free minutes to any mobile + 100 free texts + Free Camcorder reply or call 08000930705.",1,do you want a new nokia i colour phone deliveredtomorrow with free minutes to any mobile free texts free camcorder reply or call
ham,tap & spile at seven. * Is that pub on gas st off broad st by canal. Ok?,0,tap spile at seven is that pub on gas st off broad st by canal ok
ham,Ok then i come n pick u at engin?,0,ok then i come n pick u at engin
ham,Which is why i never wanted to tell you any of this. Which is why i'm so short with you and on-edge as of late.,0,which is why i never wanted to tell you any of this which is why im so short with you and onedge as of late
ham,Raviyog Peripherals bhayandar east,0,raviyog peripherals bhayandar east
ham,K actually can you guys meet me at the sunoco on howard? It should be right on the way,0,k actually can you guys meet me at the sunoco on howard it should be right on the way
ham,"MOON has come to color your dreams, STARS to make them musical and my SMS to give you warm and Peaceful Sleep. Good Night",0,moon has come to color your dreams stars to make them musical and my sms to give you warm and peaceful sleep good night
ham,Just finished eating. Got u a plate. NOT leftovers this time.,0,just finished eating got u a plate not leftovers this time
ham,Thanx a lot...,0,thanx a lot
ham,Hurry home u big butt. Hang up on your last caller if u have to. Food is done and I'm starving. Don't ask what I cooked.,0,hurry home u big butt hang up on your last caller if u have to food is done and im starving dont ask what i cooked
ham,Lol your right. What diet? Everyday I cheat anyway. I'm meant to be a fatty :(,0,lol your right what diet everyday i cheat anyway im meant to be a fatty
ham,Its a great day. Do have yourself a beautiful one.,0,its a great day do have yourself a beautiful one
ham,What happened in interview?,0,what happened in interview
ham,Badrith is only for chennai:)i will surely pick for us:)no competition for him.,0,badrith is only for chennaii will surely pick for usno competition for him
ham,I tot it's my group mate... Lucky i havent reply... Wat time do ü need to leave... ,0,i tot its my group mate lucky i havent reply wat time do need to leave
ham,Hey you around? I've got enough for a half + the ten I owe you,0,hey you around ive got enough for a half the ten i owe you
ham,Hey tmr maybe can meet you at yck,0,hey tmr maybe can meet you at yck
ham,ALRITE SAM ITS NIC JUST CHECKIN THAT THIS IS UR NUMBER-SO IS IT?T.B*,0,alrite sam its nic just checkin that this is ur numberso is ittb
ham,They are just making it easy to pay back. I have  &lt;#&gt; yrs to say but i can pay back earlier. You get?,0,they are just making it easy to pay back i have ltgt yrs to say but i can pay back earlier you get
ham,Not to worry. I'm sure you'll get it.,0,not to worry im sure youll get it
ham,"The gas station is like a block away from my house, you'll drive right by it since armenia ends at swann and you have to take howard",0,the gas station is like a block away from my house youll drive right by it since armenia ends at swann and you have to take howard
spam,"Someone U know has asked our dating service 2 contact you! Cant Guess who? CALL 09058097189 NOW all will be revealed. POBox 6, LS15HB 150p ",1,someone u know has asked our dating service contact you cant guess who call now all will be revealed pobox lshb p
spam,Camera - You are awarded a SiPix Digital Camera! call 09061221066 fromm landline. Delivery within 28 days,1,camera you are awarded a sipix digital camera call fromm landline delivery within days
ham,My tuition is at 330. Hm we go for the 1120 to 1205 one? Do you mind?,0,my tuition is at hm we go for the to one do you mind
ham,"I'm not smoking while people use ""wylie smokes too much"" to justify ruining my shit",0,im not smoking while people use wylie smokes too much to justify ruining my shit
ham,Dear good morning how you feeling dear,0,dear good morning how you feeling dear
ham,A little. Meds say take once every 8 hours. It's only been 5 but pain is back. So I took another. Hope I don't die,0,a little meds say take once every hours its only been but pain is back so i took another hope i dont die
ham,"Beautiful tomorrow never comes.. When it comes, it's already TODAY.. In the hunt of beautiful tomorrow don't waste your wonderful TODAY.. GOODMORNING:)",0,beautiful tomorrow never comes when it comes its already today in the hunt of beautiful tomorrow dont waste your wonderful today goodmorning
ham,Dunno lei ü all decide lor. How abt leona? Oops i tot ben is going n i msg him.,0,dunno lei all decide lor how abt leona oops i tot ben is going n i msg him
ham,Hi there. We have now moved in2 our pub . Would be great 2 c u if u cud come up.,0,hi there we have now moved in our pub would be great c u if u cud come up
spam,Todays Voda numbers ending 5226 are selected to receive a ?350 award. If you hava a match please call 08712300220 quoting claim code 1131 standard rates app ,1,todays voda numbers ending are selected to receive a award if you hava a match please call quoting claim code standard rates app
spam,This message is free. Welcome to the new & improved Sex & Dogging club! To unsubscribe from this service reply STOP. msgs@150p 18 only,1,this message is free welcome to the new improved sex dogging club to unsubscribe from this service reply stop only
ham,Just do what ever is easier for you,0,just do what ever is easier for you
spam,RCT' THNQ Adrian for U text. Rgds Vatian,1,rct thnq adrian for u text rgds vatian
ham,Stop calling everyone saying I might have cancer. My throat hurts to talk. I can't be answering everyones calls. If I get one more call I'm not babysitting on Monday,0,stop calling everyone saying i might have cancer my throat hurts to talk i cant be answering everyones calls if i get one more call im not babysitting on monday
ham,"It'll be tough, but I'll do what I have to",0,itll be tough but ill do what i have to
ham,IM GONNAMISSU SO MUCH!!I WOULD SAY IL SEND U A POSTCARD BUTTHERES ABOUTAS MUCH CHANCE OF MEREMEMBERIN ASTHERE IS OFSI NOT BREAKIN HIS CONTRACT!! LUV Yaxx,0,im gonnamissu so muchi would say il send u a postcard buttheres aboutas much chance of merememberin asthere is ofsi not breakin his contract luv yaxx
ham,Ee msg na poortiyagi odalebeku: Hanumanji 7 name 1-Hanuman 2-Bajarangabali 3-Maruti 4-Pavanaputra 5-Sankatmochan 6-Ramaduth 7-Mahaveer ee 7 name  &lt;#&gt;  janarige ivatte kalisidare next saturday olage ondu good news keluviri...! Maretare inde 1 dodda problum nalli siguviri idu matra  &lt;#&gt; % true.. Don't neglet.,0,ee msg na poortiyagi odalebeku hanumanji name hanuman bajarangabali maruti pavanaputra sankatmochan ramaduth mahaveer ee name ltgt janarige ivatte kalisidare next saturday olage ondu good news keluviri maretare inde dodda problum nalli siguviri idu matra ltgt true dont neglet
ham,HI DARLIN I FINISH AT 3 DO U 1 2 PICK ME UP OR MEET ME? TEXT BACK ON THIS NUMBER LUV KATE XXX,0,hi darlin i finish at do u pick me up or meet me text back on this number luv kate xxx
ham,"Set a place for me in your heart and not in your mind, as the mind easily forgets but the heart will always remember. Wish you Happy Valentines Day!",0,set a place for me in your heart and not in your mind as the mind easily forgets but the heart will always remember wish you happy valentines day
ham,But i'm surprised she still can guess right lor...,0,but im surprised she still can guess right lor
ham,Okie ü wan meet at bishan? Cos me at bishan now. I'm not driving today.,0,okie wan meet at bishan cos me at bishan now im not driving today
ham,HI DARLIN HOW WAS WORK DID U GET INTO TROUBLE? IJUST TALKED TO YOUR MUM ALL MORNING! I HAD A REALLY GOOD TIME LAST NIGHT IM GOIN OUT SOON BUT CALL ME IF U CAN,0,hi darlin how was work did u get into trouble ijust talked to your mum all morning i had a really good time last night im goin out soon but call me if u can
ham,I know you are serving. I mean what are you doing now.,0,i know you are serving i mean what are you doing now
ham,"Huh... Hyde park not in mel ah, opps, got confused... Anyway, if tt's e best choice den we juz have to take it...",0,huh hyde park not in mel ah opps got confused anyway if tts e best choice den we juz have to take it
ham,Oh gei. That happend to me in tron. Maybe ill dl it in 3d when its out,0,oh gei that happend to me in tron maybe ill dl it in d when its out
ham,I know girls always safe and selfish know i got it pa. Thank you. good night.,0,i know girls always safe and selfish know i got it pa thank you good night
ham,"No worries, hope photo shoot went well. have a spiffing fun at workage. ",0,no worries hope photo shoot went well have a spiffing fun at workage
ham,I'm freezing and craving ice. Fml,0,im freezing and craving ice fml
ham,Kay... Since we are out already ,0,kay since we are out already
ham,Eh sorry leh... I din c ur msg. Not sad already lar. Me watching tv now. U still in office?,0,eh sorry leh i din c ur msg not sad already lar me watching tv now u still in office
ham,Yo im right by yo work,0,yo im right by yo work
ham,Ok darlin i supose it was ok i just worry too much.i have to do some film stuff my mate and then have to babysit again! But you can call me there.xx,0,ok darlin i supose it was ok i just worry too muchi have to do some film stuff my mate and then have to babysit again but you can call me therexx
ham,I don wake since. I checked that stuff and saw that its true no available spaces. Pls call the embassy or send a mail to them.,0,i don wake since i checked that stuff and saw that its true no available spaces pls call the embassy or send a mail to them
ham,Nope... Juz off from work...,0,nope juz off from work
ham,Huh so fast... Dat means u havent finished painting?,0,huh so fast dat means u havent finished painting
ham, what number do u live at? Is it 11?,0,what number do u live at is it
ham,"No we put party 7 days a week and study lightly, I think we need to draw in some custom checkboxes so they know we're hardcore",0,no we put party days a week and study lightly i think we need to draw in some custom checkboxes so they know were hardcore
ham,Sac will score big hundred.he is set batsman:-),0,sac will score big hundredhe is set batsman
ham,Send me yetty's number pls.,0,send me yettys number pls
ham,How much it will cost approx . Per month.,0,how much it will cost approx per month
ham,Ok... The theory test? when are ü going to book? I think it's on 21 may. Coz thought wanna go out with jiayin. But she isnt free,0,ok the theory test when are going to book i think its on may coz thought wanna go out with jiayin but she isnt free
spam,"You are being contacted by our dating service by someone you know! To find out who it is, call from a land line 09050000928. PoBox45W2TG150P",1,you are being contacted by our dating service by someone you know to find out who it is call from a land line poboxwtgp
ham,"That's fine, have him give me a call if he knows what he wants or has any questions",0,thats fine have him give me a call if he knows what he wants or has any questions
ham,"Sorry, got a late start, we're on the way",0,sorry got a late start were on the way
ham,Then u go back urself lor...,0,then u go back urself lor
ham,I AM AT THE GAS STATION. GO THERE.,0,i am at the gas station go there
ham,"K, if u bored up just come to my home..",0,k if u bored up just come to my home
ham,Babe !!!! I LOVE YOU !!!! *covers your face in kisses*,0,babe i love you covers your face in kisses
